,loss,o1_f1,o1_loss,o2_f1,o2_loss,val_loss,val_o1_f1,val_o1_loss,val_o2_f1,val_o2_loss,learning_rate
0,6.2776079177856445,0.49861496686935425,0.6879892945289612,0.49861496686935425,0.6856239438056946,6.316841125488281,0.0,0.7183599472045898,0.0,0.698872983455658,9.999999747378752e-05
1,6.25675630569458,3.3442437648773193,0.679918110370636,0.0,0.6848671436309814,6.288819789886475,3.8603174686431885,0.7096821665763855,0.0,0.6967944502830505,9.999999747378752e-05
2,6.246577739715576,8.558663368225098,0.6754680871963501,0.07017543911933899,0.6845605969429016,6.267946243286133,6.64995813369751,0.7055163383483887,0.0,0.6948112845420837,9.999999747378752e-05
3,6.237875461578369,9.812063217163086,0.6717095375061035,6.9340291023254395,0.6843124628067017,6.253901958465576,7.159420013427734,0.7053167223930359,7.305555820465088,0.6931796073913574,9.999999747378752e-05
4,6.229111194610596,10.174070358276367,0.6680455803871155,12.025174140930176,0.6840410828590393,6.244502544403076,7.159420013427734,0.7075986862182617,8.781577110290527,0.6919088959693909,9.999999747378752e-05
5,6.220083713531494,10.167184829711914,0.664284348487854,12.170204162597656,0.6837462186813354,6.238150119781494,7.159420013427734,0.7114524245262146,8.781577110290527,0.6908886432647705,9.999999747378752e-05
6,6.210643768310547,10.167184829711914,0.6603692770004272,12.170204162597656,0.6834422945976257,6.2340264320373535,7.159420013427734,0.7163850665092468,8.781577110290527,0.6901199221611023,9.999999747378752e-05
7,6.200746536254883,9.921833038330078,0.6562854647636414,12.170204162597656,0.683062732219696,6.231539249420166,7.159420013427734,0.7221181392669678,8.781577110290527,0.6895373463630676,9.999999747378752e-05
8,6.189917087554932,9.793072700500488,0.6520307660102844,12.170204162597656,0.6825923323631287,6.230368614196777,7.159420013427734,0.7285258173942566,8.781577110290527,0.6891337037086487,9.999999747378752e-05
9,6.179051399230957,9.70771598815918,0.647614061832428,12.170204162597656,0.6821280121803284,6.230417251586914,7.159420013427734,0.7354955673217773,8.781577110290527,0.6888909935951233,9.999999747378752e-05
10,6.1670122146606445,9.565849304199219,0.6430532336235046,12.170204162597656,0.6815072894096375,6.231513977050781,7.0,0.7429396510124207,8.781577110290527,0.68878573179245,9.999999747378752e-05
11,6.154650688171387,9.442845344543457,0.6383649110794067,12.145807266235352,0.6808366179466248,6.233304023742676,7.0,0.750788688659668,8.781577110290527,0.6888138651847839,9.999999747378752e-05
12,6.1405229568481445,9.446382522583008,0.6335726380348206,12.1058988571167,0.6798699498176575,6.235848426818848,7.0,0.758935272693634,8.679012298583984,0.6889885067939758,9.999999747378752e-05
13,6.12683629989624,9.371832847595215,0.6287036538124084,12.09687614440918,0.679015040397644,6.239474296569824,7.0,0.7673484683036804,8.34567928314209,0.6893723011016846,9.999999747378752e-05
14,6.111835956573486,9.215685844421387,0.6237836480140686,12.056967735290527,0.6779352426528931,6.243326187133789,6.824561595916748,0.7759400010108948,8.113795280456543,0.6898412108421326,9.999999747378752e-05
15,6.097028732299805,9.133663177490234,0.6188327670097351,11.965564727783203,0.676895260810852,6.248076915740967,6.262963771820068,0.784615695476532,8.113795280456543,0.6905708909034729,9.999999747378752e-05
