dataset,model,fold,macro_f1,accuracy,n_test
pan_meta_pri,MOGONET,1,48.96729776247849,95.95278246205734,1779.0
pan_meta_pri,MOGONET,2,57.92658300617448,96.34626194491287,1779.0
pan_meta_pri,MOGONET,3,73.25675916440247,96.964586846543,1779.0
pan_meta_pri,MOGONET,4,3.848443366324275,3.9932508436445446,1778.0
pan_meta_pri,MOGONET,5,2.3221607170660143,2.3622047244094486,1778.0
pan_meta_pri,MOGONET,mean,37.26424880328914,59.12381736431344,8893.0
pan_meta_pri,MOGONET,std,28.972123790202975,45.683841607523064,
