rank,gene,importance,recursion_depth
1,IL31RA,1.0,1.751
2,KIAA0802,1.0,1.000
3,MIA2,1.0,1.000
4,PITX1,1.0,1.000
5,SFN,1.0,3.444
6,TCF21,1.0,2.486
7,?|652919,0.0,
8,?|729884,0.0,
9,?|90288,0.0,
10,A2BP1,0.0,
11,A2ML1,0.0,
12,AADAC,0.0,
13,AADACL2,0.0,
14,ABAT,0.0,
15,ABCA10,0.0,
16,ABCA12,0.0,
17,ABCA13,0.0,
18,ABCA17P,0.0,
19,ABCA3,0.0,
20,ABCA4,0.0,
21,ABCA6,0.0,
22,ABCA8,0.0,
23,ABCA9,0.0,
24,ABCB5,0.0,
25,ABCC11,0.0,
26,ABCC12,0.0,
27,ABCC13,0.0,
28,ABCC2,0.0,
29,ABCC3,0.0,
30,ABCC5,0.0,
31,ABCC6,0.0,
32,ABCC6P1,0.0,
33,ABCC6P2,0.0,
34,ABCC8,0.0,
35,ABCD2,0.0,
36,ABHD12B,0.0,
37,ABI3BP,0.0,
38,ABO,0.0,
39,ABP1,0.0,
40,ACADL,0.0,
41,ACAN,0.0,
42,ACBD7,0.0,
43,ACE2,0.0,
44,ACHE,0.0,
45,ACMSD,0.0,
46,ACOT11,0.0,
47,ACOX2,0.0,
48,ACOXL,0.0,
49,ACPP,0.0,
50,ACSL5,0.0,
51,ACSM1,0.0,
52,ACSM3,0.0,
53,ACSM5,0.0,
54,ACSS3,0.0,
55,ACTA1,0.0,
56,ACTBL2,0.0,
57,ACTC1,0.0,
58,ACTG2,0.0,
59,ACTL8,0.0,
60,ACTN2,0.0,
61,ACVR1C,0.0,
62,ACY3,0.0,
63,ADAM12,0.0,
64,ADAM22,0.0,
65,ADAM23,0.0,
66,ADAM28,0.0,
67,ADAM32,0.0,
68,ADAM33,0.0,
69,ADAM6,0.0,
70,ADAMDEC1,0.0,
71,ADAMTS12,0.0,
72,ADAMTS14,0.0,
73,ADAMTS15,0.0,
74,ADAMTS16,0.0,
75,ADAMTS18,0.0,
76,ADAMTS19,0.0,
77,ADAMTS2,0.0,
78,ADAMTS20,0.0,
79,ADAMTS5,0.0,
80,ADAMTS8,0.0,
81,ADAMTSL3,0.0,
82,ADAMTSL5,0.0,
83,ADARB2,0.0,
84,ADCY1,0.0,
85,ADCY2,0.0,
86,ADCY5,0.0,
87,ADCY8,0.0,
88,ADCYAP1,0.0,
89,ADD2,0.0,
90,ADH1A,0.0,
91,ADH1B,0.0,
92,ADH1C,0.0,
93,ADH7,0.0,
94,ADIPOQ,0.0,
95,ADM,0.0,
96,ADORA1,0.0,
97,ADORA2B,0.0,
98,ADPRHL1,0.0,
99,ADRA1B,0.0,
100,ADRA2A,0.0,
101,ADRA2B,0.0,
102,ADRA2C,0.0,
103,ADRB1,0.0,
104,ADRB2,0.0,
105,AFAP1L2,0.0,
106,AFF2,0.0,
107,AFF3,0.0,
108,AFP,0.0,
109,AGER,0.0,
110,AGPAT9,0.0,
111,AGR2,0.0,
112,AGR3,0.0,
113,AGT,0.0,
114,AGTR1,0.0,
115,AGTR2,0.0,
116,AGXT2L1,0.0,
117,AHNAK2,0.0,
118,AIF1L,0.0,
119,AIM1L,0.0,
120,AIM2,0.0,
121,AJAP1,0.0,
122,AK3L1,0.0,
123,AK5,0.0,
124,AKAP2,0.0,
125,AKR1B10,0.0,
126,AKR1B15,0.0,
127,AKR1C1,0.0,
128,AKR1C2,0.0,
129,AKR1C3,0.0,
130,AKR1E2,0.0,
131,AKR7A3,0.0,
132,ALB,0.0,
133,ALDH1A1,0.0,
134,ALDH1A2,0.0,
135,ALDH1A3,0.0,
136,ALDH1L1,0.0,
137,ALDH3A1,0.0,
138,ALDH3B1,0.0,
139,ALDH3B2,0.0,
140,ALDOC,0.0,
141,ALG1L,0.0,
142,ALK,0.0,
143,ALOX12,0.0,
144,ALOX12B,0.0,
145,ALOX12P2,0.0,
146,ALOX15,0.0,
147,ALOX15B,0.0,
148,ALOX5,0.0,
149,ALOXE3,0.0,
150,ALPK2,0.0,
151,ALPL,0.0,
152,ALPP,0.0,
153,ALPPL2,0.0,
154,ALS2CL,0.0,
155,ALS2CR11,0.0,
156,ALX1,0.0,
157,AMBP,0.0,
158,AMDHD1,0.0,
159,AMH,0.0,
160,AMN,0.0,
161,AMOT,0.0,
162,AMPD1,0.0,
163,AMPH,0.0,
164,AMTN,0.0,
165,AMY1A,0.0,
166,AMY2B,0.0,
167,AMZ1,0.0,
168,ANGPT1,0.0,
169,ANGPTL1,0.0,
170,ANGPTL4,0.0,
171,ANGPTL7,0.0,
172,ANK1,0.0,
173,ANK2,0.0,
174,ANKFN1,0.0,
175,ANKRD1,0.0,
176,ANKRD2,0.0,
177,ANKRD22,0.0,
178,ANKRD29,0.0,
179,ANKRD30A,0.0,
180,ANKRD30B,0.0,
181,ANKRD34B,0.0,
182,ANKRD35,0.0,
183,ANKRD43,0.0,
184,ANKRD45,0.0,
185,ANKS1B,0.0,
186,ANLN,0.0,
187,ANO1,0.0,
188,ANO3,0.0,
189,ANO5,0.0,
190,ANPEP,0.0,
191,ANXA1,0.0,
192,ANXA10,0.0,
193,ANXA2P3,0.0,
194,ANXA3,0.0,
195,ANXA8,0.0,
196,ANXA8L2,0.0,
197,ANXA9,0.0,
198,AOAH,0.0,
199,AOC3,0.0,
200,AOX1,0.0,
