,loss,o1_f1,o1_loss,o2_f1,o2_loss,val_loss,val_o1_f1,val_o1_loss,val_o2_f1,val_o2_loss,learning_rate
0,6.244384765625,5.880944728851318,0.6827563643455505,6.930470943450928,0.6929799318313599,6.248952388763428,5.189866542816162,0.670458972454071,6.557022571563721,0.6920998096466064,9.999999747378752e-05
1,6.186041355133057,5.3702898025512695,0.6606851816177368,6.347477912902832,0.691308319568634,6.209672927856445,4.826923370361328,0.6495926976203918,5.347665309906006,0.689714252948761,9.999999747378752e-05
2,6.122501373291016,5.287438869476318,0.6388862729072571,5.680696487426758,0.6884222626686096,6.165663719177246,4.826923370361328,0.6285828948020935,5.104701042175293,0.6850941181182861,9.999999747378752e-05
3,6.040413856506348,5.263360977172852,0.6163246035575867,5.541471481323242,0.6826755404472351,6.11087703704834,4.826923370361328,0.6082150340080261,4.892857551574707,0.6764704585075378,9.999999747378752e-05
4,5.931541442871094,5.197361946105957,0.5940861701965332,5.364651679992676,0.6726059913635254,6.039108753204346,4.67404842376709,0.5898763537406921,4.892857551574707,0.662132978439331,9.999999747378752e-05
5,5.79081392288208,5.182662487030029,0.5735663771629333,5.315282821655273,0.6570576429367065,5.948498249053955,4.67404842376709,0.5745811462402344,4.892857551574707,0.6417873501777649,9.999999747378752e-05
6,5.622086048126221,5.198801517486572,0.5556634068489075,5.247051239013672,0.636466383934021,5.845695972442627,4.67404842376709,0.5626106262207031,4.801948547363281,0.6169649362564087,9.999999747378752e-05
7,5.434235572814941,5.1831135749816895,0.5405491590499878,5.1753339767456055,0.6121804118156433,5.7411017417907715,4.67404842376709,0.5534244775772095,4.801948547363281,0.5907109379768372,9.999999747378752e-05
8,5.243256568908691,5.176066875457764,0.5278162360191345,5.179393291473389,0.5867583155632019,5.6464972496032715,4.67404842376709,0.5461558699607849,4.801948547363281,0.5665103793144226,9.999999747378752e-05
9,5.069696426391602,5.207235813140869,0.5168404579162598,5.202075958251953,0.5632737874984741,5.571471214294434,4.67404842376709,0.5397534966468811,4.801948547363281,0.546713650226593,9.999999747378752e-05
10,4.929655075073242,5.215007781982422,0.5070156455039978,5.1285881996154785,0.5444011092185974,5.515805244445801,4.737179756164551,0.533708930015564,4.801948547363281,0.5320566296577454,9.999999747378752e-05
11,4.783229827880859,5.259926795959473,0.4979704022407532,5.206916332244873,0.5245622992515564,5.4683380126953125,4.737179756164551,0.5275428295135498,4.801948547363281,0.5208539366722107,9.999999747378752e-05
12,4.672264575958252,5.249605178833008,0.4893902838230133,5.220980644226074,0.5097902417182922,5.435669898986816,4.737179756164551,0.5213059186935425,4.801948547363281,0.5129892230033875,9.999999747378752e-05
13,4.579941749572754,5.255059719085693,0.48113077878952026,5.1819868087768555,0.49777138233184814,5.403449058532715,4.737179756164551,0.5147532224655151,4.801948547363281,0.5066483020782471,9.999999747378752e-05
14,4.49513578414917,5.261989593505859,0.47311922907829285,5.193368434906006,0.48698168992996216,5.3701252937316895,4.737179756164551,0.5079320073127747,4.801948547363281,0.5012337565422058,9.999999747378752e-05
15,4.426243305206299,5.252900123596191,0.4653691053390503,5.245977401733398,0.47839972376823425,5.330829620361328,4.67404842376709,0.5010630488395691,4.801948547363281,0.49587762355804443,9.999999747378752e-05
